City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
386,vung tau,95,VN,1595127001,68,10.35,107.08,85.37,2.15
387,bahia de caraquez,54,EC,1595127045,86,-0.6,-80.42,72.12,8.81
388,hambantota,75,LK,1595127045,94,6.12,81.12,78.8,1.12
389,goderich,65,CA,1595127008,80,43.75,-81.72,78.01,18.63
390,san patricio,40,MX,1595127045,74,19.22,-104.7,82.4,11.41
391,kawalu,51,ID,1595127045,64,-7.38,108.21,80.01,3.6
392,coari,69,BR,1595127045,95,-4.08,-63.14,73.56,2.13
393,nuuk,100,GL,1595127046,87,64.18,-51.72,51.8,5.82
394,seymchan,0,RU,1595127046,41,62.88,152.43,70.18,9.26
395,makakilo city,1,US,1595127046,49,21.35,-158.09,89.6,10.29
396,kruisfontein,0,ZA,1595127046,81,-34.0,24.73,48.87,4.43
397,abu samrah,0,SY,1595126589,59,35.3,37.18,66.61,6.2
398,tartagal,76,AR,1595127046,72,-22.52,-63.8,69.39,3.47
399,petropavlovsk-kamchatskiy,100,RU,1595127046,44,53.05,158.65,75.2,8.95
400,dongtai,100,CN,1595127046,81,32.85,120.31,88.0,14.83
401,beyneu,0,KZ,1595126920,25,45.32,55.2,89.98,6.15
402,freilassing,75,DE,1595127046,100,47.85,12.98,55.99,10.29
403,barra patuca,0,HN,1595127046,85,15.8,-84.28,80.38,8.79
404,champerico,4,GT,1595127046,72,14.3,-91.92,82.22,1.77
405,coihaique,90,CL,1595127046,93,-45.58,-72.07,32.0,3.36
406,peniche,0,PT,1595127046,91,39.36,-9.38,64.0,5.01
407,formosa do rio preto,16,BR,1595127046,55,-11.05,-45.19,68.0,6.55
408,bandarbeyla,88,SO,1595126956,61,9.49,50.81,79.65,33.91
409,saucillo,55,MX,1595127046,34,28.02,-105.28,84.25,7.65
410,moramanga,100,MG,1595127046,94,-18.93,48.2,53.71,7.54
411,alofi,93,NU,1595126878,69,-19.06,-169.92,78.8,11.41
412,caravelas,27,BR,1595126491,74,-17.71,-39.25,69.96,5.91
413,longyearbyen,75,SJ,1595126918,87,78.22,15.64,42.8,3.36
414,aracati,97,BR,1595127046,67,-4.56,-37.77,77.4,13.06
415,cleveland,75,US,1595126884,54,41.5,-81.7,84.2,8.05
416,artyom,0,AZ,1595127047,94,40.47,50.33,75.2,4.7
417,sattenapalle,75,IN,1595127047,79,16.4,80.18,86.0,4.7
418,fundata,100,RO,1595127047,93,45.44,25.28,60.01,2.51
419,imeni babushkina,4,RU,1595127047,92,59.76,43.13,56.91,5.41
420,hammerfest,97,NO,1595127047,71,70.66,23.68,55.4,18.34
421,lianyuan,100,CN,1595127047,92,27.69,111.66,76.33,3.49
422,kedrovyy,0,RU,1595127047,67,56.17,91.82,62.6,2.24
423,bageshwar,46,IN,1595127047,70,29.85,79.77,80.53,2.15
424,aripuana,0,BR,1595127047,61,-9.17,-60.63,75.47,1.5
425,quchan,0,IR,1595127047,22,37.11,58.51,76.69,5.64
426,kapuskasing,90,CA,1595127047,94,49.42,-82.43,69.8,6.93
427,onokhoy,75,RU,1595127047,42,51.93,108.07,62.6,17.9
428,karangasem,40,ID,1595127047,94,-8.45,115.62,82.4,11.41
429,bayir,0,TR,1595127048,93,37.27,28.22,62.6,3.36
430,glodeni,100,MD,1595127048,61,47.77,27.51,64.99,5.01
431,constitucion,95,CL,1595126799,91,-35.33,-72.42,54.77,9.98
432,morant bay,20,JM,1595127048,74,17.88,-76.41,84.2,5.82
433,villa del rosario,99,CO,1595127048,73,7.83,-72.47,74.05,4.56
434,isangel,20,VU,1595127048,57,-19.55,169.27,77.0,11.41
435,sena madureira,0,BR,1595127048,61,-9.07,-68.66,74.64,1.05
436,coquimbo,100,CL,1595127048,87,-29.95,-71.34,53.6,4.7
437,parakou,100,BJ,1595127048,98,9.34,2.63,69.01,3.62
438,paita,0,PE,1595127048,86,-5.09,-81.11,61.02,13.44
439,narsaq,74,GL,1595126830,61,60.92,-46.05,50.0,5.82
440,verkhnetulomskiy,40,RU,1595127048,93,68.61,31.8,53.6,2.24
441,outjo,0,NA,1595127048,48,-20.12,16.15,48.56,14.99
442,bull savanna,79,JM,1595127048,81,17.89,-77.59,77.45,4.61
443,kaoma,0,ZM,1595127049,93,-14.78,24.8,41.59,5.32
444,buchanan,100,LR,1595127049,86,5.88,-10.05,75.97,4.97
445,roebourne,0,AU,1595127049,50,-20.78,117.13,72.16,7.14
446,cacule,4,BR,1595126997,86,-14.5,-42.22,60.4,5.53
447,udankudi,40,IN,1595127049,62,8.43,78.02,86.0,5.82
448,dingle,100,PH,1595127000,67,11.0,122.67,85.8,6.24
449,lusambo,79,CD,1595127049,55,-4.97,23.45,64.36,2.1
450,cockburn town,0,TC,1595127049,78,21.46,-71.14,83.7,17.72
451,rawson,100,AR,1595127049,82,-43.3,-65.1,45.66,11.74
452,kasongo-lunda,0,CD,1595127049,43,-6.47,16.82,62.49,3.02
453,yanam,20,IN,1595127049,79,16.73,82.22,86.0,3.98
454,valparaiso,75,CL,1595127049,93,-33.04,-71.63,55.4,3.36
455,balkanabat,0,TM,1595127050,21,39.51,54.37,92.46,1.57
456,omsukchan,80,RU,1595127050,55,62.53,155.8,60.75,14.41
457,maarianhamina,30,AX,1595127050,88,60.1,19.93,62.6,5.82
458,itarema,14,BR,1595127013,79,-2.92,-39.92,77.36,13.15
459,sorong,0,ID,1595127050,71,-0.88,131.25,83.79,4.27
460,yarkovo,0,RU,1595127050,63,57.4,67.08,79.25,1.74
461,marietta,75,US,1595127050,94,33.95,-84.55,78.8,1.21
462,san onofre,100,CO,1595127050,90,9.74,-75.53,78.04,5.26
463,cap malheureux,38,MU,1595127050,77,-19.98,57.61,66.0,5.99
464,beloha,0,MG,1595126844,88,-25.17,45.05,57.45,7.02
465,santa rosa,20,PH,1595127050,58,14.31,121.11,91.99,10.29
466,port hedland,40,AU,1595126484,64,-20.32,118.57,69.8,5.82
467,broome,1,US,1595127050,54,42.25,-75.83,78.8,3.36
468,merauke,75,ID,1595126548,76,-8.47,140.33,79.3,11.83
469,oni,0,GE,1595127051,64,42.58,43.44,68.4,4.59
470,avera,1,US,1595127051,78,33.19,-82.53,80.6,4.7
471,svetlogorsk,0,BY,1595127051,87,52.63,29.73,55.87,3.58
472,kabac,100,PH,1595127051,72,11.24,123.7,83.62,8.75
473,pontes e lacerda,0,BR,1595127051,52,-15.23,-59.34,73.2,2.13
474,deputatskiy,100,RU,1595126413,44,69.3,139.9,61.88,12.39
475,akdepe,0,TM,1595127051,36,42.06,59.38,84.2,9.17
476,manoel urbano,0,BR,1595127051,61,-8.84,-69.26,73.72,0.45
477,ramsi,87,EE,1595127051,87,58.31,25.54,59.0,1.41
478,kushiro,75,JP,1595127051,82,42.98,144.37,66.2,3.36
479,tessalit,63,ML,1595127051,54,20.2,1.01,82.71,10.4
480,isla aguada,97,MX,1595127051,81,18.78,-91.47,82.83,15.19
481,vila franca do campo,40,PT,1595127052,68,37.72,-25.43,68.0,5.82
482,grindavik,20,IS,1595126989,81,63.84,-22.43,46.4,10.29
483,betioky,0,MG,1595127052,88,-23.72,44.38,54.16,4.74
484,kiryu,8,JP,1595127052,62,36.4,139.33,89.01,5.01
485,clarence town,0,AU,1595126982,63,-32.58,151.78,66.99,10.29
486,muravlenko,79,RU,1595127052,76,63.79,74.52,69.22,8.9
487,te anau,0,NZ,1595127052,62,-45.42,167.72,50.0,0.49
488,mapiripan,41,CO,1595127052,90,2.89,-72.13,72.36,1.81
489,luena,0,AO,1595127052,82,-11.78,19.92,44.01,5.39
490,shimoda,75,JP,1595126886,83,34.67,138.95,82.0,16.11
491,cururupu,69,BR,1595127052,94,-1.83,-44.87,72.48,1.83
492,eyl,97,SO,1595126995,62,7.98,49.82,78.82,31.94
493,palmer,20,US,1595126894,83,42.16,-72.33,72.0,3.36
494,diffa,59,NE,1595127052,50,13.32,12.61,81.14,8.77
495,rivers,75,CA,1595127052,93,50.03,-100.24,57.2,6.93
496,salalah,90,OM,1595126802,94,17.02,54.09,78.8,8.05
497,mayumba,24,GA,1595127052,92,-3.43,10.66,70.11,2.64
498,antofagasta,90,CL,1595127052,76,-23.65,-70.4,55.4,4.7
499,daru,78,PG,1595127053,82,-9.08,143.21,77.65,13.73
500,bayshore gardens,1,US,1595127053,74,27.43,-82.59,82.99,8.05
501,srednekolymsk,0,RU,1595127053,45,67.45,153.68,70.99,10.49
502,mount gambier,75,AU,1595127053,87,-37.83,140.77,50.0,21.92
503,kupang,20,ID,1595127053,38,-10.17,123.58,87.8,6.93
504,labuhan,0,ID,1595127053,65,-6.88,112.21,83.73,5.46
505,feijo,42,BR,1595127053,65,-8.16,-70.35,76.39,1.07
506,acajutla,2,SV,1595127053,100,13.59,-89.83,75.0,3.91
507,biltine,0,TD,1595127053,57,14.53,20.92,81.43,4.61
508,evensk,100,RU,1595126473,80,61.95,159.23,54.9,8.03
509,ixtapa,90,MX,1595127053,83,20.7,-105.2,80.6,5.82
510,yablonovo,0,RU,1595127053,87,50.85,37.36,57.2,8.95
511,trincomalee,100,LK,1595127054,70,8.57,81.23,83.26,5.97
512,yerbogachen,30,RU,1595127054,64,61.28,108.01,59.27,5.57
513,miri,40,MY,1595127054,83,4.41,114.01,84.2,4.7
514,conde,0,BR,1595126845,87,-7.26,-34.91,71.08,9.13
515,nyrob,47,RU,1595127054,72,60.73,56.72,66.25,3.8
516,meulaboh,57,ID,1595127054,65,4.14,96.13,85.12,1.39
517,bandundu,3,CD,1595127054,62,-3.32,17.37,72.12,0.69
518,taoudenni,0,ML,1595127054,12,22.68,-3.98,96.8,7.4
519,alyangula,0,AU,1595127054,51,-13.85,136.42,80.6,10.29
520,darhan,96,MN,1595127054,63,49.49,105.92,57.83,3.87
521,laguna,1,US,1595126498,27,38.42,-121.42,91.4,10.29
522,bedele,100,ET,1595127054,100,8.46,36.35,54.45,2.75
523,yibin,49,CN,1595127054,52,28.77,104.62,89.62,1.03
524,bambanglipuro,19,ID,1595127054,67,-7.95,110.28,83.28,10.25
525,sao paulo do potengi,20,BR,1595127054,100,-5.89,-35.76,71.6,3.36
526,pathalgaon,98,IN,1595127054,72,22.57,83.47,82.62,7.92
527,touros,20,BR,1595127054,100,-5.2,-35.46,69.8,3.36
528,clinton,75,US,1595127055,78,42.59,-82.92,86.0,6.93
529,sao miguel do araguaia,0,BR,1595127055,45,-13.28,-50.16,70.45,4.23
530,waddan,0,LY,1595127055,54,29.16,16.14,75.58,6.2
531,jasper,1,US,1595126953,66,37.2,-94.35,84.2,9.17
532,hatta,36,IN,1595127055,57,24.12,79.6,89.82,9.64
533,krasnovishersk,69,RU,1595127055,66,60.41,57.08,67.87,2.84
534,mingaora,0,PK,1595127055,53,34.78,72.36,82.38,1.23
535,lynden,20,US,1595127055,56,48.95,-122.45,73.99,9.17
536,richards bay,0,ZA,1595127055,40,-28.78,32.04,55.72,3.42
537,necochea,27,AR,1595127054,89,-38.55,-58.74,44.01,5.99
538,ewa beach,1,US,1595127055,49,21.32,-158.01,89.6,10.29
539,sao filipe,19,CV,1595127056,76,14.9,-24.5,76.15,5.46
540,gayny,45,RU,1595127056,71,60.31,54.32,65.62,3.87
541,dwarka,8,IN,1595126798,79,22.24,68.97,85.57,16.82
542,otradnoye,100,RU,1595127056,77,59.78,30.82,63.0,4.47
543,egvekinot,12,RU,1595127056,59,66.32,-179.17,51.62,7.74
544,brae,72,GB,1595126534,87,60.4,-1.35,51.8,16.11
545,mayfield,1,US,1595126920,78,36.74,-88.64,80.6,5.82
546,banda aceh,86,ID,1595127056,73,5.56,95.32,82.9,2.68
547,masyaf,0,SY,1595127056,77,35.07,36.34,69.8,3.36
548,balagunan,75,PH,1595127056,70,7.49,125.52,86.0,4.7
549,severnoye,37,RU,1595127056,68,56.35,78.36,73.31,4.25
550,tuatapere,2,NZ,1595127035,52,-46.13,167.68,50.58,2.91
551,salta,27,AR,1595126907,67,-24.79,-65.41,59.0,5.82
552,ikwiriri,10,TZ,1595127056,80,-7.96,38.97,67.44,5.26
553,sibolga,100,ID,1595127056,57,1.74,98.78,86.58,2.64
554,puerto padre,86,CU,1595127057,83,21.2,-76.6,78.8,6.93
555,chapais,75,CA,1595127057,82,49.78,-74.85,68.0,2.24
556,khakhea,0,BW,1595127057,66,-24.69,23.49,40.06,4.56
557,ayan,98,RU,1595127057,95,56.45,138.17,55.53,5.14
558,channel-port aux basques,40,CA,1595126519,91,47.57,-59.14,56.55,7.72
559,port blair,62,IN,1595126894,71,11.67,92.75,84.49,8.46
560,turukhansk,1,RU,1595127057,57,65.82,87.98,57.9,3.98
561,sosnogorsk,0,RU,1595127057,74,63.6,53.88,62.73,4.5
562,jonesboro,1,US,1595127057,70,35.84,-90.7,84.2,6.93
563,ayagoz,99,KZ,1595127057,48,47.97,80.44,74.82,11.74
564,thaba nchu,0,ZA,1595127057,62,-29.21,26.84,24.8,2.24
565,messina,40,IT,1595127057,88,38.19,15.55,73.0,1.12
566,samarai,100,PG,1595126665,85,-10.62,150.67,77.0,16.15
567,jutai,100,BR,1595127057,93,-5.18,-68.9,73.26,2.15
568,araouane,97,ML,1595127058,55,18.9,-3.53,83.97,13.73
569,tabou,16,CI,1595127058,90,4.42,-7.35,74.61,5.91
570,orange cove,1,US,1595127058,41,36.62,-119.31,96.8,3.27
571,ubala,30,CO,1595127058,86,4.75,-72.54,71.22,4.5
572,viedma,100,AR,1595127058,54,-40.81,-63.0,55.24,6.91
573,muhos,1,FI,1595127058,93,64.81,25.99,61.0,5.82
574,bijie,100,CN,1595127058,75,27.31,105.29,71.89,6.17
575,aguimes,20,ES,1595127058,30,27.91,-15.45,82.4,20.8
576,ushtobe,97,KZ,1595127058,18,45.25,77.98,92.61,11.54
577,mumford,99,GH,1595127058,94,5.26,-0.76,73.94,8.16
578,paamiut,99,GL,1595127058,85,61.99,-49.67,46.83,9.51
579,banamba,25,ML,1595127059,79,13.55,-7.45,77.86,6.15
580,henties bay,0,NA,1595127059,30,-22.12,14.28,64.0,1.99
